Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency
11/9/2015,Saving Bank account 1,Food,Lunch,chicken lollypop + biryani,379,Expense,INR
10/9/2015,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000,Expense,INR
10/9/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
7/9/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000,Expense,INR
5/9/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
5/9/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000,Expense,INR
4/9/2015,Saving Bank account 1,Other,,return deposit,4800,Income,INR
1/9/2015,Saving Bank account 1,Public Provident Fund,,,10000,Expense,INR
31/08/2015 13:33:18,Saving Bank account 1,Salary,,From workplace ,49806,Income,INR
31/08/2015 11:48:23,Saving Bank account 1,Money transfer,,,10000,Expense,INR
31/08/2015 07:47:33,Saving Bank account 1,Other,,Screw driver kit,287,Expense,INR
30/08/2015 13:18:42,Saving Bank account 1,Other,,all out refill,72,Expense,INR
28/08/2015 09:38:54,Saving Bank account 1,Other,,audible subscription,199,Expense,INR
14/08/2015 09:22:01,Saving Bank account 1,Household,Kitchen,mixer Philips 7756,3499,Expense,INR
13/08/2015 09:41:07,Saving Bank account 1,Other,,internet renewal (3 months pack),1450,Expense,INR
10/8/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
10/8/2015,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000,Expense,INR
7/8/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000,Expense,INR
5/8/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
5/8/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000,Expense,INR
3/8/2015,Saving Bank account 1,maid,,,333,Expense,INR
2/8/2015,Saving Bank account 1,Money transfer,,,10000,Expense,INR
2/8/2015,Saving Bank account 1,Public Provident Fund,,,10000,Expense,INR
2/8/2015,Saving Bank account 1,Rent,,,2500,Expense,INR
31/07/2015 14:38:08,Saving Bank account 1,Salary,,From workplace ,47859,Income,INR
29/07/2015 14:36:01,Saving Bank account 1,Other,,audible subscription,199,Expense,INR
19/07/2015 22:24:35,Saving Bank account 1,Other,,Mobile Service Provider recharge 365 days,2599,Expense,INR
10/7/2015,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000,Expense,INR
10/7/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
9/7/2015,Saving Bank account 1,Other,,earphones,459,Expense,INR
7/7/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000,Expense,INR
6/7/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000,Expense,INR
6/7/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
2/7/2015,Saving Bank account 1,Other,,splitwise settlement,312,Expense,INR
1/7/2015,Saving Bank account 1,maid,,,333,Expense,INR
1/7/2015,Saving Bank account 1,Rent,,,2833,Expense,INR
1/7/2015,Saving Bank account 1,Money transfer,,,10000,Expense,INR
1/7/2015,Saving Bank account 1,Public Provident Fund,,,10000,Expense,INR
30/06/2015 09:53:35,Saving Bank account 1,Salary,,From workplace ,47859,Income,INR
29/06/2015 09:53:35,Saving Bank account 1,Other,,Amazon prime,199,Expense,INR
23/06/2015 09:53:35,Saving Bank account 1,Other,,Amazon prime,999,Expense,INR
10/6/2015,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000,Expense,INR
10/6/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
10/6/2015,Saving Bank account 1,Other,,Tambola,50,Expense,INR
8/6/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000,Expense,INR
5/6/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000,Expense,INR
5/6/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
1/6/2015,Saving Bank account 1,Cook,,,776,Expense,INR
1/6/2015,Saving Bank account 1,Rent,,,2543,Expense,INR
1/6/2015,Saving Bank account 1,Public Provident Fund,,,10000,Expense,INR
31/05/2015 21:44:54,Saving Bank account 1,Household,Appliances,electricity bill,2671,Expense,INR
31/05/2015 12:02:40,Saving Bank account 1,Salary,,From workplace ,47859,Income,INR
31/05/2015 12:02:40,Saving Bank account 1,Money transfer,,,10000,Expense,INR
17/05/2015 17:57:12,Saving Bank account 1,Transportation,Taxi,BR to mumbai,6000,Expense,INR
16/05/2015 14:52:42,Saving Bank account 1,Other,,splitwise settlement,607,Expense,INR
16/05/2015 11:24:35,Cash,Food,fruits,bananas 1 kg,20,Expense,INR
16/05/2015 11:24:15,Saving Bank account 1,Food,Milk,milk half shakti,26,Expense,INR
15/05/2015 07:33:09,Saving Bank account 1,Food,Milk,milk half shakti,26,Expense,INR
14/05/2015 10:38:24,Saving Bank account 1,Other,,internet renewal (3 months pack),1450,Expense,INR
13/05/2015 08:32:03,Cash,Health,Health,N95 mask,250,Expense,INR
13/05/2015 08:31:49,Saving Bank account 1,Food,Milk,milk half shakti,26,Expense,INR
12/5/2015,Cash,Food,Milk,milk half shakti,26,Expense,INR
11/5/2015,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000,Expense,INR
11/5/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
11/5/2015,Cash,Food,Grocery,onions,20,Expense,INR
11/5/2015,Cash,Food,Milk,milk half shakti,26,Expense,INR
10/5/2015,Cash,Household,Toiletries,sensodyne rapid fire,160,Expense,INR
9/5/2015,Cash,Health,Health,hand sanitizer + surgical gloves,290,Expense,INR
9/5/2015,Cash,Food,Milk,milk half shakti,52,Expense,INR
9/5/2015,Cash,Food,Grocery,gobi,20,Expense,INR
8/5/2015,Cash,Food,Milk,milk half shakti,26,Expense,INR
7/5/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000,Expense,INR
6/5/2015,Cash,Health,Medicine,Limcee+,70,Expense,INR
5/5/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000,Expense,INR
5/5/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
5/5/2015,Cash,Food,Grocery,methi + palak,100,Expense,INR
5/5/2015,Cash,Food,Milk,milk half shakti,26,Expense,INR
3/5/2015,Saving Bank account 1,Public Provident Fund,,April -May 10k contribution,20000,Expense,INR
3/5/2015,Saving Bank account 1,Food,Grocery,,1178,Expense,INR
3/5/2015,Cash,Cook,,,5000,Expense,INR
2/5/2015,Credit Card,Money transfer,,,10000,Expense,INR
2/5/2015,Cash,Food,Milk,milk half shakti,28,Expense,INR
1/5/2015,Cash,Food,Grocery,dahi,20,Expense,INR
28/04/2015 15:44:31,Saving Bank account 1,Salary,,From workplace ,49306,Income,INR
28/04/2015 08:43:51,Cash,Food,Milk,milk half gold,28,Expense,INR
26/04/2015 10:48:25,Cash,Other,,stationary (drawing book + black sketch pen),59,Expense,INR
26/04/2015 10:48:00,Saving Bank account 1,Food,Grocery,eggs + bread,110,Expense,INR
26/04/2015 09:06:04,Saving Bank account 1,Food,Dinner,srikhand,114,Expense,INR
24/04/2015 09:25:33,Saving Bank account 1,Food,Grocery,snacks + veggie,420,Expense,INR
23/04/2015 13:00:42,Cash,Food,Milk,milk half gold,56,Expense,INR
18/04/2015 10:33:50,Saving Bank account 1,Other,,hair oil,180,Expense,INR
18/04/2015 10:33:25,Saving Bank account 1,Food,Grocery,snacks,324,Expense,INR
14/04/2015 12:24:47,Saving Bank account 1,Other,,covid19 donation to PM fund,500,Expense,INR
13/04/2015 12:24:47,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000,Expense,INR
13/04/2015 12:24:47,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
10/4/2015,Cash,Food,Grocery,,699,Expense,INR
8/4/2015,Cash,Food,Grocery,,156,Expense,INR
7/4/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
7/4/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000,Expense,INR
6/4/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000,Expense,INR
5/4/2015,Saving Bank account 1,Money transfer,,,10000,Expense,INR
4/4/2015,Cash,Food,Grocery,,287,Expense,INR
4/4/2015,Credit Card,Food,Grocery,,889,Expense,INR
4/4/2015,Cash,Other,,cleaning drainage,300,Expense,INR
4/4/2015,Cash,garbage disposal,,,50,Expense,INR
2/4/2015,Cash,Cook,,,5000,Expense,INR
1/4/2015,Cash,Food,Grocery,toothbrush + biscuits,50,Expense,INR
31/03/2015 13:00:05,Saving Bank account 1,Salary,,From workplace ,70806,Income,INR
29/03/2015 20:08:01,Cash,Health,Medicine,kala hit,269,Expense,INR
29/03/2015 20:06:39,Cash,Food,Grocery,,150,Expense,INR
25/03/2015 14:02:02,Cash,water (jar /tanker),,,20,Expense,INR
24/03/2015 08:52:41,Cash,Food,Milk,,26,Expense,INR
23/03/2015 13:19:44,Credit Card,Food,Grocery,,433.8,Expense,INR
23/03/2015 13:17:56,Cash,water (jar /tanker),,refilling,20,Expense,INR
20/03/2015 21:36:58,Cash,Apparel,Laundry,dry cleaning,100,Expense,INR
20/03/2015 19:08:18,Credit Card,Health,Hospital,dentist check-up,3700,Expense,INR
19/03/2015 16:08:23,Cash,Household,Kitchen,cooker ring,50,Expense,INR
18/03/2015 18:27:14,Cash,Food,snacks,samosa+tea+veg cheese grill sandwich,53,Expense,INR
18/03/2015 13:22:02,Cash,Food,Lunch,dal fry and chapati,25,Expense,INR
18/03/2015 10:56:33,Cash,Food,breakfast,aloo paratha,20,Expense,INR
18/03/2015 09:25:24,Cash,Food,Milk,,26,Expense,INR
17/03/2015 16:21:18,Cash,Other,,laptop repair,450,Expense,INR
16/03/2015 21:30:08,Cash,Health,Hospital,dentist check-up,1000,Expense,INR
16/03/2015 16:38:08,Cash,Food,Tea,,20,Expense,INR
15/03/2015 18:39:12,Cash,Apparel,Clothing,altering,30,Expense,INR
15/03/2015 18:38:29,Cash,Food,Milk,shakti + bread,36,Expense,INR
15/03/2015 18:38:44,Cash,Other,,cycle air pumping,5,Expense,INR
14/03/2015 19:21:18,Cash,Apparel,Laundry,ironing,40,Expense,INR
14/03/2015 09:11:06,Cash,Food,Milk,,26,Expense,INR
13/03/2015 15:01:05,Cash,Transportation,auto,to office,10,Expense,INR
12/3/2015,Credit Card,Health,Hospital,root canal due,1900,Expense,INR
12/3/2015,Cash,Food,Tea,,30,Expense,INR
11/3/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
11/3/2015,Cash,Food,Tea,,8,Expense,INR
10/3/2015,Saving Bank account 1,Transportation,train,train - ddr to brc cancellation charges,11.8,Expense,INR
10/3/2015,Saving Bank account 1,Investment,Mutual fund, mutual fund,1000,Expense,INR
10/3/2015,Saving Bank account 1,Transportation,train,train - brc to ddr cancellation charges,11.8,Expense,INR
10/3/2015,Cash,Transportation,Train,Place 0 to Bandra,20,Expense,INR
10/3/2015,Cash,Transportation,auto,Current Residence to Place 0,10,Expense,INR
10/3/2015,Cash,Transportation,auto,Bandra to Bandra terminus,20,Expense,INR
9/3/2015,Saving Bank account 1,Other,,Amazon prime,129,Expense,INR
9/3/2015,Cash,Other,,print out,6,Expense,INR
7/3/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000,Expense,INR
7/3/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
6/3/2015,Cash,Transportation,auto,B45 to brc,10,Expense,INR
6/3/2015,Cash,Food,beverage,orange juice,25,Expense,INR
6/3/2015,Cash,Transportation,auto,to office,10,Expense,INR
5/3/2015,Saving Bank account 1,Investment,Mutual fund,ICICI prudential,1000,Expense,INR
5/3/2015,Cash,Beauty,grooming,,40,Expense,INR
4/3/2015,Cash,Food,beverage,mosambi juice,25,Expense,INR
3/3/2015,Cash,water (jar /tanker),,water jar,108,Expense,INR
3/3/2015,Cash,garbage disposal,,,17,Expense,INR
3/3/2015,Cash,maid,,,333,Expense,INR
3/3/2015,Cash,Cook,,,1667,Expense,INR
3/3/2015,Cash,Health,Medicine,painkillers,82,Expense,INR
3/3/2015,Cash,Health,Hospital,root canal advance,3000,Expense,INR
2/3/2015,Cash,Food,Tea,,30,Expense,INR
2/3/2015,Saving Bank account 1,Money transfer,,,10000,Expense,INR
2/3/2015,Saving Bank account 1,Rent,,,2833,Expense,INR
2/3/2015,Cash,Health,Medicine,painkillers,226,Expense,INR
2/3/2015,Cash,Health,Hospital,dentist check-up,300,Expense,INR
2/3/2015,Cash,Food,Lunch,canteen lunch,25,Expense,INR
2/3/2015,Cash,Transportation,auto,to office,10,Expense,INR
2/3/2015,Cash,Food,breakfast,2 uttapam,40,Expense,INR
1/3/2015,Cash,Food,fruits,bananas,20,Expense,INR
1/3/2015,Cash,Food,Dinner,At restaurant,80,Expense,INR
1/3/2015,Saving Bank account 1,Food,Lunch,chicken manchow soup,88,Expense,INR
1/3/2015,Cash,Food,Tea,,6,Expense,INR
28/02/2015 17:30:58,Saving Bank account 1,Salary,,From workplace ,49806,Income,INR
28/02/2015 11:33:42,Cash,Food,Milk,,26,Expense,INR
28/02/2015 17:48:39,Cash,Food,Lunch,chicken thali,55,Expense,INR
28/02/2015 17:48:39,Cash,Food,Tea,,20,Expense,INR
26/02/2015 20:06:17,Cash,Food,Tea,,6,Expense,INR
26/02/2015 20:06:17,Cash,Transportation,auto,office to vasna road,60,Expense,INR
26/02/2015 20:05:39,Cash,Food,Grocery,eggs,30,Expense,INR
26/02/2015 20:05:31,Cash,Food,Milk,,26,Expense,INR
24/02/2015 22:10:01,Cash,Food,Grocery,vegetable,160,Expense,INR
24/02/2015 05:47:03,Cash,Transportation,auto,ola auto - BRC to b45,66,Expense,INR
24/02/2015 05:46:53,Cash,Food,Tea,,10,Expense,INR
23/02/2015 21:15:40,Cash,Transportation,auto,Bandra to Bandra terminus,20,Expense,INR
23/02/2015 19:37:47,Cash,Transportation,Train,Place 0 to Bandra,20,Expense,INR
23/02/2015 18:39:59,Cash,Apparel,Footwear,shoe polish,20,Expense,INR
23/02/2015 15:43:13,Credit Card,Transportation,train,to and fro Mum to BRC,526,Expense,INR
23/02/2015 09:19:54,Saving Bank account 1,Other,,splitwise settlement,4118,Expense,INR
19/02/2015 20:52:01,Cash,Health,Health,face mask,45,Expense,INR
19/02/2015 20:51:37,Cash,Health,Medicine,koflet,34,Expense,INR
19/02/2015 11:38:58,Cash,Food,,milk 1lit ,60,Expense,INR
17/02/2015 08:20:06,Cash,Food,,dinner,227,Expense,INR
16/02/2015 11:38:58,Saving Bank account 1,Food,,kaju katli 250gm,249,Expense,INR
16/02/2015 10:18:40,Cash,Transportation,,local - Place 0 to Place 5 return,30,Expense,INR
15/02/2015 21:37:45,Cash,Household,,mixer repair,250,Expense,INR
15/02/2015 19:57:00,Cash,Other,,Internet renewal,500,Expense,INR
15/02/2015 19:55:31,Cash,Food,,pani puri,20,Expense,INR
15/02/2015 19:54:41,Cash,Transportation,,local - vadala road to Place 0,15,Expense,INR
15/02/2015 19:54:13,Cash,Transportation,,taxi - dadar to vadala road,34,Expense,INR
15/02/2015 08:40:26,Cash,Food,,tea,20,Expense,INR
15/02/2015 08:40:08,Cash,Food,,bread,15,Expense,INR
13/02/2015 09:08:59,Saving Bank account 1,Food,,chana chat + tea,21,Expense,INR
13/02/2015 09:08:59,Cash,Food,,milk half shakti,27,Expense,INR
12/2/2015,Cash,Food,,Kurkure,10,Expense,INR
12/2/2015,Cash,Food,,tea,12,Expense,INR
12/2/2015,Cash,Food,,tea,10,Expense,INR
11/2/2015,Cash,Food,,paneer 150 gm,54,Expense,INR
11/2/2015,Saving Bank account 1,Food,,bread pakoda + tea,26,Expense,INR
10/2/2015,Cash,Food,,grocery,60,Expense,INR
10/2/2015,Saving Bank account 1,Food,,tea + kachuri,18,Expense,INR
10/2/2015,Cash,Food,,tea,6,Expense,INR
9/2/2015,Cash,Food,,paneer,35,Expense,INR
9/2/2015,Cash,Food,,farsan + khari sing,150,Expense,INR
9/2/2015,Saving Bank account 1,Transportation,,train - brc to mmct,176,Expense,INR
8/2/2015,Saving Bank account 1,Food,,egg fried rice,86,Expense,INR
8/2/2015,Saving Bank account 1,Other,,deo and amul milk,371,Expense,INR
8/2/2015,Saving Bank account 1,Other,,Internet renewal,3400,Expense,INR
8/2/2015,Cash,Food,,tea + biscuits,30,Expense,INR
7/2/2015,Cash,Food,,tea,6,Expense,INR
5/2/2015,Cash,Food,,water jar,375,Expense,INR
5/2/2015,Cash,Food,,bhel,40,Expense,INR
5/2/2015,Cash,Food,,snacks,21,Expense,INR
4/2/2015,Credit Card,Food,,grocery,1178,Expense,INR
4/2/2015,Cash,Food,,tea,30,Expense,INR
4/2/2015,Cash,Food,,milk half shakti,26,Expense,INR
3/2/2015,Cash,Food,,12 eggs,70,Expense,INR
3/2/2015,Cash,Food,,tea,10,Expense,INR
3/2/2015,Cash,Food,,grocery,107,Expense,INR
3/2/2015,Cash,Other,,shoe repair,100,Expense,INR
3/2/2015,Cash,Food,,chana chat + kachori,27,Expense,INR
3/2/2015,Cash,Other,,garbage collector,50,Expense,INR
2/2/2015,Saving Bank account 1,Other,,Permanent Residence money transfer,10000,Expense,INR
2/2/2015,Cash,Food,,milk half shakti,26,Expense,INR
2/2/2015,Cash,Food,,5 eggs,30,Expense,INR
1/2/2015,Cash,Food,,milk half shakti,26,Expense,INR
1/2/2015,Cash,Household,,electricity bill,784,Expense,INR
1/2/2015,Cash,Apparel,,undergarments,248,Expense,INR
31/01/2015 16:14:27,Cash,Food,,bananas,20,Expense,INR
31/01/2015 16:14:27,Cash,Food,,bhindi,40,Expense,INR
30/01/2015 23:10:04,Cash,Transportation,,auto - Genda circle to b45,100,Expense,INR
30/01/2015 23:10:04,Cash,Food,,dinner treat,1004,Expense,INR
29/01/2015 07:30:48,Cash,Food,,milk half shakti,26,Expense,INR
29/01/2015 07:30:48,Cash,Food,,good day biscuits,38,Expense,INR
29/01/2015 07:30:48,Cash,Food,,samosa,15,Expense,INR
27/01/2015 18:34:20,Cash,Food,,chana chat,15,Expense,INR
27/01/2015 18:34:10,Cash,Food,,tea,30,Expense,INR
26/01/2015 19:39:39,Cash,Food,,milk half shakti,26,Expense,INR
26/01/2015 07:42:43,Cash,Food,,paav,30,Expense,INR
26/01/2015 07:40:05,Credit Card,Food,,grocery,311,Expense,INR
25/01/2015 18:45:56,Cash,Beauty,,hair cut,60,Expense,INR
24/01/2015 16:17:57,Cash,Food,,tea,30,Expense,INR
22/01/2015 16:44:45,Cash,Food,,tea,20,Expense,INR
22/01/2015 16:44:45,Cash,Food,,snacks,33,Expense,INR
21/01/2015 18:17:03,Cash,Food,,grocery,120,Expense,INR
21/01/2015 18:17:03,Cash,Household,,broom,60,Expense,INR
21/01/2015 18:17:03,Cash,Food,,samosa + 2 tea,27,Expense,INR
21/01/2015 13:12:12,Cash,Transportation,,train - bdts to brc,264,Expense,INR
21/01/2015 13:11:41,Credit Card,Transportation,,train - brc to mmct,138,Expense,INR
21/01/2015 09:32:34,Cash,Food,,milk half gold,28,Expense,INR
21/01/2015 09:05:41,Cash,Food,,shev,50,Expense,INR
20/01/2015 09:32:18,Cash,Food,,srikhand,65,Expense,INR
19/01/2015 07:34:00,Cash,Food,,milk half gold,29,Expense,INR
18/01/2015 07:33:20,Cash,Food,,vegetable,60,Expense,INR
18/01/2015 07:31:42,Cash,Food,,tea,8,Expense,INR
18/01/2015 07:31:42,Cash,Food,,milk half gold,29,Expense,INR
16/01/2015 16:33:49,Cash,Transportation,,auto - GTR to hospital,30,Expense,INR
16/01/2015 16:32:42,Cash,Transportation,,auto - Alk to GTR,50,Expense,INR
16/01/2015 16:30:51,Cash,Transportation,,auto -  to race course,10,Expense,INR
15/01/2015 22:22:20,Cash,Food,,Ratri Bazar,155,Expense,INR
15/01/2015 18:23:11,Cash,Transportation,,auto - Amit nagar to b45,100,Expense,INR
15/01/2015 18:23:03,Cash,Food,,tea,10,Expense,INR
14/01/2015 23:38:24,Cash,Food,,3 bananas,13,Expense,INR
14/01/2015 15:35:57,Cash,Food,,Lunch - chicken fried rice + chicken soup,120,Expense,INR
14/01/2015 12:42:56,Saving Bank account 1,Transportation,,travels - Mumbai to brc,760,Expense,INR
13/01/2015 18:52:47,Cash,Other,,Internet renewal,500,Expense,INR
13/01/2015 18:52:47,Cash,Food,,tea,10,Expense,INR
12/1/2015,Cash,Transportation,,bus - Chinchwad to kala,175,Expense,INR
12/1/2015,Cash,Transportation,,ola auto - to Chinchwad transport bus stop,61,Expense,INR
11/1/2015,Cash,Beauty,,shaving,50,Expense,INR
11/1/2015,Cash,Transportation,,ola auto - wakad to GG skies,170,Expense,INR
10/1/2015,Cash,Transportation,,auto -hospital to bridge,50,Expense,INR
10/1/2015,Saving Bank account 1,Transportation,,travels - brc to pune,650,Expense,INR
10/1/2015,Cash,Other,,garbage collector,50,Expense,INR
